201575838 Catherina 2.2 6.3 2.7
201514599 Jodi 1.1 1.9 8.4
201553326 Coletta 1.7 10 3.5
201528903 Sibilla 9.5 1.0 7.6
201591182 Rafaelita 6.3 4.5 9.7
201513766 Adoree 10 10 4.7
201590320 Pansie 3.9 7.4 2.5
201537822 Gerti 0.4 6.9 0
201584960 Aeriell 1.8 2.0 3.6
201500658 Gregg 9.7 8.0 4.9
201598265 Reggie 4.4 3.4 1.4
201585168 Agustin 4.2 9.1 0.6
201534946 Emera 5.2 8.3 4.6
201596452 Rainer 2.4 3.4 4.0
201537787 Demetria 7.5 0.9 4.7
201554993 Rossy 3.8 5.7 8.0
201530041 Woodman 5.1 3.9 4.8
201554190 Bond 8.3 5.5 6.3
201519699 Janeta 5.1 4.5 1.7
201509914 Irving 0 4.6 7.8
201595842 Buckie 5.8 5.5 6.9
201542231 Cathrine 6.4 7.8 6.1
201538486 Ase 4.7 6.4 5.3
201571491 Melisent 2.5 1.8 7.1
201500496 Wade 4.2 7.7 3.3
201575121 Nikolas 4.1 8.2 10
201518440 Nester 8.6 8.0 10
201578456 Brynn 6.5 9.4 4.0
201552999 Willabella 9.2 1.2 7.2
201529495 Saree 5.6 0 10
201568589 Cris 6.6 1.8 8.1
201583461 Aloise 5.1 9.2 3.5
201521648 Shandy 3.5 6.8 5.2
201525358 Jenda 6.1 8.2 7.1
201582558 Kassie 6.7 9.9 7.6
201561678 Cheryl 3.2 6.0 5.4
201564041 Franklin 0 10 3.0
201563016 Marna 5.5 7.0 7.4
201598782 Bat 3.7 5.8 0.7
201552861 Ignacio 4.3 4.3 1.8
201531884 Farand 5.4 0 2.9
201534456 Ortensia 7.4 2.7 7.9
201525706 Odille 4.7 10 5.8
201596989 Cordula 2.1 2.9 6.6
201542077 Dedie 6.1 5.4 5.6
201520933 Olimpia 10 4.9 3.7
201573165 Greggory 4.8 5.4 6.2
201557757 Camel 2.0 4.4 8.0
201506047 Juli 5.1 2.5 0
201527957 Dania 0 0.6 1.4
201571294 Rollie 10 10 8.0
201584329 Delmor 4.4 5.4 6.1
201560053 Hilde 4.6 0.5 0
201524394 Elia 6.0 6.0 3.6
201526098 Ora 10 6.0 8.9
201559897 Gretal 3.0 0 4.5
201533034 Beth 7.0 3.5 5.5
201585768 Marie-ann 5.0 5.1 5.5
201537753 Jereme 4.0 6.4 8.3
201572733 Sher 2.7 7.8 5.0
201537550 Sashenka 2.3 5.1 5.5
201566762 Leena 4.4 1.1 0
201543057 Chelsae 0.8 8.4 9.2
201555937 Myca. 9.6 3.4 5.8
201568661 Gale 3.4 4.0 2.9
201564428 Curtice 0.8 7.2 6.9
201522429 Wilek 0.7 3.9 5.4
201582582 Raynell 0.5 0.3 2.3
201500137 Reuven 8.7 5.0 0.4
201517643 Odette 10 4.9 1.6
201501674 Robert 8.2 7.7 2.0
201545648 Carri 6.3 3.9 7.0
201545878 Redford 0 4.7 6.5
201514144 Marti 1.9 2.8 0
201592176 Dan 2.9 6.7 4.4
201553560 Jacquie 9.1 3.0 5.9
201503308 Gabriel 6.1 8.6 3.4
201589260 Jeri 3.5 7.5 5.3
201583644 Zebadiah 8.0 10 -0.0
201514078 Burnard 3.6 9.0 9.8
201503559 Ailey 10 4.9 6.4
201596416 Genna 5.1 0.0 5.8
201587082 Eugen 3.5 3.6 1.7
201582222 Catie 6.7 0 1.2
201558628 Brianna 6.6 1.4 5.6
201541291 Trace 8.6 5.5 4.6
201574628 Valentine 4.9 5.9 4.2
201527410 Leandra 4.3 5.3 8.2
201586826 Clo 7.5 7.2 2.9
201549710 Alejandrina 4.7 5.9 6.2
201537602 Mart 0.9 3.3 5.3
201519471 Heindrick 3.0 4.3 6.0
201586287 Zilvia 3.8 2.6 4.7
201561344 Rutter 6.4 2.8 3.6
201557542 Adair 6.2 1.0 10
201592756 Sargent 10 3.5 3.4
201586317 Nadean 5.6 0 2.0
201562554 Wilmar 6.8 6.4 9.2
201529025 Tobi 1.1 2.1 8.7
201558398 Ettie 5.0 10 9.4
201559748 Micah 3.0 7.9 1.3
201532031 Brandais 3.1 7.5 8.6
201516740 Yank 7.6 2.9 3.0
201592227 Ford 5.9 3.9 10
201578596 Randall 5.0 1.7 10
201565474 Adda 5.0 3.6 6.0
201539818 Aksel 2.9 6.8 4.2
201559877 Janean 6.3 7.0 1.0
201515433 Helli 5.8 6.4 1.6
201574161 Crosby 5.9 6.8 2.7
201556002 Lira 0 4.9 2.1
201536850 Hollis 10 1.6 6.3
201548570 Bran 9.1 7.3 4.1
201510731 Catina 6.6 2.8 1.5
201550502 Pauline 10 1.5 7.2
201557589 Elwin 5.1 1.5 5.9
201563272 Chastity 8.2 6.1 7.6
201573056 Cleveland 8.3 5.1 5.4
201575749 Irwinn 7.3 1.2 8.0
201594176 Trudie 1.6 4.5 1.6
201590987 Nanon 6.4 8.2 8.5
201564298 Brandise'Flannery 2.5 4.9 2.0
201541185 Hedvige 8.2 6.6 3.0
201533824 Pedro 4.6 4.7 0.9
201535227 Johann 4.3 8.8 9.3
201551012 Laurianne 0.7 2.8 5.8
201516121 Adelle 10 10 5.2
201523724 Eugine 6.2 0 5.0
201507944 Loren 8.1 4.5 4.3
201552776 Kelby 1.3 4.5 5.3
201560016 Darrelle 9.5 5.9 7.4
201580956 Corie 5.9 6.4 7.0
201514716 Marianna 0.3 6.5 7.2
201569925 Garwin 7.4 6.0 6.5
201541272 Fredelia 5.1 6.5 2.7
201566430 Ronalda 8.6 6.5 10
201510203 Jacquette 10 3.2 0.8
201508556 Normy 0 5.9 3.5
201579297 Hillier 8.1 3.8 3.1
201541800 Everett 5.2 4.7 5.5
201564463 Weston 0.8 0.5 2.5
201535616 Luciano 5.1 7.3 0
201500217 Hoebart 2.6 5.0 7.1
201583047 Leighton 3.6 4.4 9.6
201563715 Oralle 6.6 0 9.3
201524913 Pen 1.5 6.5 0.3
201516591 Thorstein 4.2 7.1 5.2
201517966 Xaviera 7.4 4.5 3.9
201541224 Tildi 0 8.1 2.6
201517291 Tate 7.4 8.1 10
201589610 Halie 5.9 3.4 4.1
201526989 Thomasa 3.7 2.3 0
201534880 Brannon 4.5 4.1 3.2
201560694 Hew 8.7 10 3.0
201525599 Bax 10 5.6 1.4
201515062 Nowell 5.6 5.5 2.9
201571456 Norean 5.8 8.8 8.8
201518678 Hurlee 4.5 3.8 4.6
201501115 Foster 6.0 10 10
201535928 Say 5.3 0 6.9
201534714 Maximilian 0 4.7 0.4
201554817 Lazaro 4.6 5.9 4.0
201568773 Lorenzo 7.8 6.0 3.4
201573494 Persis 7.9 10.0 3.3
201532958 Alyse 2.5 10 3.2
201578928 Moore 10 4.4 5.1
201575640 Lavinie 4.4 4.4 4.2
201522073 Prudi 1.8 9.8 6.3
201526212 Dael'Doherty 5.6 4.8 5.6
201592932 Fax 3.2 6.9 0.7
201526036 Doralyn 3.5 3.9 9.3
201528650 Stacee 6.5 8.8 7.9
201546891 Goldina 4.1 4.0 0.1
201501911 Emanuele 9.4 2.9 9.3
201538787 Xylia 4.5 5.7 3.2
201593359 Vladamir 8.2 2.5 6.9
201504317 Elyn 2.6 7.0 4.3
201562207 Christie 6.8 10 6.7
201588879 Ulberto 5.3 0 9.5
201559185 Sapphira 6.1 5.0 4.6
201528434 Lorin 7.9 1.5 9.6
201532430 Dominick 4.0 10 9.3
201514005 Lauretta 5.1 6.4 5.1
201592439 Pren 5.2 3.6 8.4
201587274 Van 0 4.3 3.9
201506677 Garold 3.0 3.4 7.9
201533151 Giacobo 4.1 4.1 6.1
201584192 Susanetta 10 1.5 3.7
201590520 Julita 2.3 0.4 1.9
201588172 See 0.3 8.1 3.6
201509376 Gayle 6.7 5.2 5.5
201587398 Parnell 5.5 2.8 1.8
201555069 Joanie 2.1 4.8 0
201572657 Marabel 4.4 1.5 8.4
201568697 Clio 6.8 10 6.4
201505694 Verney 3.6 7.1 8.0
201554175 Cass 5.3 9.7 0.6
201577577 Tracy 8.0 5.1 9.2
201563067 Hans'Connel 1.7 3.6 3.7
201578802 Friedrich 4.4 3.4 0.5
201519450 Ashley 1.7 4.5 5.6
201581880 Spike 2.3 5.4 6.7
201549662 Georgette 9.1 5.4 1.7
201544550 Wilburt 7.5 10 7.2
201571118 Haze 8.7 1.4 1.8
201589684 Valene 7.3 4.8 4.0
201523288 Ed 7.6 5.4 4.8
201593839 Natale 0.5 5.1 2.1
201509289 Marleen 3.6 6.3 4.2
201584488 Oswald 2.8 0 6.5
201550224 Willy 6.4 0 7.1
201524543 Tilly 7.6 10 8.7
201577455 Prue 2.9 7.7 1.5
201508627 Trever 2.8 7.7 4.1
201563426 Quintilla 6.2 8.2 5.4
201512594 Domenico 4.6 5.0 3.1
201595394 Arielle 7.5 9.1 6.7
201575662 Sydelle 5.8 1.5 3.7
201539774 Zackariah 7.1 0 0
201577733 Yves 9.1 3.7 4.6
201520265 Doralin 6.4 7.2 4.2
201524126 Stepha 0.7 5.1 7.3
201540417 Rochelle 2.9 5.8 1.9
201511627 Morena 8.8 0 7.5
201557449 Malia 2.4 9.5 7.7
201544174 Barnie 6.8 5.0 4.5
201548629 Giulietta 5.9 2.4 5.6
201506424 Jackqueline 5.6 9.6 9.6
201565790 Tudor 4.3 8.7 0.9
201598102 Dannie 5.4 0 8.4
201560727 Melonie 2.1 6.6 5.5
201544051 Aguste 4.5 7.6 2.0
201565999 Vivi 6.9 5.3 10
201518523 Estevan 4.8 6.7 3.9
201573937 Sissie 5.2 3.3 3.1
201585765 Binni 10 4.4 3.3
201529284 Emma 8.8 3.0 2.0
201569437 Winn 5.1 4.2 2.1
201542400 Bernadina 3.1 5.0 8.7
201570679 Gwen 5.2 2.0 5.8
201571104 Osbourne 7.4 5.0 7.3
201511523 Buck 0.5 7.4 3.3
201533199 Findley 2.3 3.7 9.8
201599226 Gretchen 5.5 1.1 8.1
201588118 Hakim 3.9 1.5 2.1
201524116 Henriette 4.1 4.9 5.9
201519341 Matelda 0.3 5.6 4.8
201525188 Margit 0 0 8.7
201541936 Diana 8.1 4.4 0
201562550 Sim 2.2 5.1 5.9
201524109 Linoel 4.3 2.5 3.5
201564632 Boothe 2.4 6.9 7.5
201541175 Jermayne 2.0 8.3 2.2
201507778 Eydie 3.6 1.5 10
201535809 Katherine 2.5 2.2 7.0
201501968 Claudelle 3.3 0 3.3
201596509 Cicely 4.4 6.6 5.0
201563091 Guido 8.6 7.3 7.0
201522826 Artemus 8.0 8.4 10
201532262 Sapphira 5.9 2.1 4.5
201518928 Abbi 5.8 4.7 5.1
201549629 Jordain 8.9 6.5 6.9
201565360 Adrian 8.6 4.3 3.2
201538908 Laverne 3.8 6.9 5.9
201534719 Delly 5.8 5.1 6.6
201540291 Geraldine 0 4.1 3.7
201564463 Konstantin 0 0.0 5.7
201591084 Marsiella 4.2 9.5 8.5
201564968 Benson 2.0 8.4 2.5
201580268 Bud 5.8 6.0 2.9
201537111 Zeke 3.0 5.5 5.7
201557535 Sallyanne 9.2 4.3 7.6
201513255 Josiah 4.5 1.6 3.5
201548426 Rogers 2.4 7.5 5.0
201530908 Lorne 4.9 3.4 9.5
201505906 Lamont 5.6 5.3 1.5
201578473 Raff 5.6 3.4 6.0
201587470 Zoe 1.2 2.4 0.8
201595181 Lethia 6.4 4.3 5.5
201507757 Elizabeth 3.2 5.5 5.7
201539793 Frederik 4.4 3.9 5.0
201523987 Dannel 3.6 2.1 5.1
201535926 Lorrie 5.8 9.2 0.5
201540810 Leonid 7.6 3.7 5.5
201502500 Giavani 9.4 8.6 5.4
201563669 Alexandros 10 8.9 2.2
201573903 Amie 5.1 10 2.2
201510955 Adolpho 4.1 1.0 0
201502368 Teador 4.3 8.4 6.7
201517129 Kizzee 6.5 10 6.4
201563745 Richy 1.3 4.8 5.6
201550346 Elsa 9.9 7.1 0
201500257 Evonne 3.8 5.2 9.1
201594312 Emory 0.7 0.2 1.4
201502865 Lev 8.0 1.8 3.0
201541218 Basile 7.0 9.8 2.8
201561753 Templeton 1.8 0 1.0
201519693 Bathsheba 7.8 7.2 1.8
201507652 Tandy 2.2 4.0 4.8
201552172 Othelia 7.5 1.7 4.4
201534738 Dominique 2.3 6.9 3.6
201500891 Benedicto 0 1.0 3.3
201578880 Katusha 4.4 6.2 1.3
201536984 Edgard 6.7 6.5 5.7
201523193 Daphene 9.4 4.4 1.2
201567143 Alva 9.2 6.1 3.1
201522990 Giorgio 5.0 5.8 9.6
201569785 Demetra 4.5 0 9.2
201500815 Danyelle 3.3 2.6 6.6
201549249 Trace 6.0 0.2 4.5
201500908 Morgana 6.2 6.5 3.6
201550963 Rockwell 5.6 9.7 6.2
201570905 Corabelle 5.5 6.3 9.4
201550402 Crin 1.8 5.5 4.2
201579307 Marcile 7.5 2.2 0
201544004 Cornall 0.4 7.9 7.6
201553782 Hildy 1.0 6.1 4.9
